ItemSection,UpgradeSection,Effects
wpn_akms,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_akms,up_sect_thirdd_akm,st_prop_weight:0.25:kg|st_prop_recoil:5.31:pct
wpn_akms,up_sect_thirde_ak74,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:65:rpm
wpn_akms,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_akms,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_akms,up_sect_fourte_ak74,ui_inv_handling:4.76:pct|st_prop_weight:-0.2:kg
wpn_akms,up_sect_fifthc_akm,st_prop_weight:0.06:kg|ui_inv_rate_of_fire:48:rpm
wpn_akms_alt,up_sect_firsta_akm,st_prop_weight:0.25:kg|st_prop_recoil:5.31:pct
wpn_akms_alt,up_sect_firstc_ak74,st_prop_reliability:2:pct|st_prop_weight:0.15:kg
wpn_akms_alt,up_sect_firste_ak74,ui_inv_accuracy:2.33:pct|st_prop_weight:0.15:kg
wpn_akms_alt,up_sect_firstf_akm,st_prop_recoil:5.31:pct
wpn_akms_alt,up_sect_secona_akm,ui_inv_handling:1.67:pct|st_prop_weight:0.15:kg|st_prop_recoil:2.44:pct
wpn_akms_alt,up_sect_seconc_ak74,ui_inv_accuracy:2.33:pct
wpn_akms_alt,up_sect_second_ak74,st_prop_weight:0.14:kg|ui_inv_rate_of_fire:95:rpm
wpn_akms_alt,up_sect_secone_ak74,app_upgrade_bullet_speed:200:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.2:kg
wpn_akms_alt,up_sect_thirda_ak74,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_akms_alt,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_akms_alt,up_sect_thirdd_akm,st_prop_weight:0.25:kg|st_prop_recoil:5.31:pct
wpn_akms_alt,up_sect_thirde_ak74,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:65:rpm
wpn_akms_alt,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_akms_alt,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_akms_alt,up_sect_fourte_ak74,ui_inv_handling:4.76:pct|st_prop_weight:-0.2:kg
wpn_akms_alt,up_sect_fifthc_akm,st_prop_weight:0.06:kg|ui_inv_rate_of_fire:48:rpm
wpn_akms_bas,up_sect_firsta_akm,st_prop_weight:0.25:kg|st_prop_recoil:0.85:pct
wpn_akms_bas,up_sect_firstc_ak74,st_prop_reliability:2:pct|st_prop_weight:0.15:kg
wpn_akms_bas,up_sect_firste_ak74,ui_inv_accuracy:2.33:pct|st_prop_weight:0.15:kg
wpn_akms_bas,up_sect_firstf_akm,st_prop_recoil:0.85:pct
wpn_akms_bas,up_sect_secona_akm,ui_inv_handling:1.67:pct|st_prop_weight:0.15:kg|st_prop_recoil:0.41:pct
wpn_akms_bas,up_sect_seconc_ak74,ui_inv_accuracy:2.33:pct
wpn_akms_bas,up_sect_second_ak74,st_prop_weight:0.14:kg|ui_inv_rate_of_fire:95:rpm
wpn_akms_bas,up_sect_secone_ak74,app_upgrade_bullet_speed:200:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.2:kg
wpn_akms_bas,up_sect_thirda_ak74,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_akms_bas,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_akms_bas,up_sect_thirdd_akm,st_prop_weight:0.25:kg|st_prop_recoil:0.85:pct
wpn_akms_bas,up_sect_thirde_ak74,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:65:rpm
wpn_akms_bas,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_akms_bas,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_akms_bas,up_sect_fourte_ak74,ui_inv_handling:4.76:pct|st_prop_weight:-0.2:kg
wpn_akms_bas,up_sect_fifthc_akm,st_prop_weight:0.06:kg|ui_inv_rate_of_fire:48:rpm
wpn_aks,up_sect_firsta_akm,st_prop_weight:0.25:kg|st_prop_recoil:5.62:pct
wpn_aks,up_sect_firstc_ak74,st_prop_reliability:2:pct|st_prop_weight:0.15:kg
wpn_aks,up_sect_secona_akm,ui_inv_handling:1.67:pct|st_prop_weight:0.15:kg|st_prop_recoil:2.58:pct
wpn_aks,up_sect_seconc_ak74,ui_inv_accuracy:2.33:pct
wpn_aks,up_sect_second_ak74,st_prop_weight:0.14:kg|ui_inv_rate_of_fire:95:rpm
wpn_aks,up_sect_thirda_ak74,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_aks,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_aks,up_sect_thirdd_akm,st_prop_weight:0.25:kg|st_prop_recoil:5.62:pct
wpn_aks,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_aks,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_aks74_new,up_sect_firsta_ak74,st_prop_weight:0.25:kg|st_prop_recoil:7.7:pct
wpn_aks74_new,up_sect_firstc_ak74,st_prop_reliability:2:pct|st_prop_weight:0.15:kg
wpn_aks74_new,up_sect_firste_ak74,ui_inv_accuracy:2.33:pct|st_prop_weight:0.15:kg
wpn_aks74_new,up_sect_firstf_ak74,st_prop_weight:0.2:kg|st_prop_recoil:7.7:pct
wpn_aks74_new,up_sect_secona_ak74,ui_inv_handling:1.67:pct|st_prop_weight:0.15:kg|st_prop_recoil:4.53:pct
wpn_aks74_new,up_sect_seconc_ak74,ui_inv_accuracy:2.33:pct
wpn_aks74_new,up_sect_second_ak74,st_prop_weight:0.14:kg|ui_inv_rate_of_fire:95:rpm
wpn_aks74_new,up_sect_secone_ak74,app_upgrade_bullet_speed:200:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.2:kg
wpn_aks74_new,up_sect_thirda_ak74,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_aks74_new,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_aks74_new,up_sect_thirdd_ak74,st_prop_weight:0.25:kg|st_prop_recoil:7.7:pct
wpn_aks74_new,up_sect_thirde_ak74,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:65:rpm
wpn_aks74_new,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_aks74_new,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_aks74_new,up_sect_fourte_ak74,ui_inv_handling:4.76:pct|st_prop_weight:-0.2:kg
wpn_aks74_new,up_sect_fifthc_ak74,st_prop_reliability:-1:pct|st_prop_weight:0.15:kg
wpn_am17,up_sect_firsta_ak74,st_prop_weight:0.25:kg|st_prop_recoil:13.42:pct
wpn_am17,up_sect_firstc_ak74,st_prop_reliability:2:pct|st_prop_weight:0.15:kg
wpn_am17,up_sect_firste_ak74,ui_inv_accuracy:2.33:pct|st_prop_weight:0.15:kg
wpn_am17,up_sect_firstf_ak74,st_prop_weight:0.2:kg|st_prop_recoil:13.42:pct
wpn_am17,up_sect_secona_ak74,ui_inv_handling:1.67:pct|st_prop_weight:0.15:kg|st_prop_recoil:7.74:pct
wpn_am17,up_sect_seconc_ak74,ui_inv_accuracy:2.33:pct
wpn_am17,up_sect_second_ak74,st_prop_weight:0.14:kg|ui_inv_rate_of_fire:95:rpm
wpn_am17,up_sect_secone_ak74,app_upgrade_bullet_speed:200:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.2:kg
wpn_am17,up_sect_thirda_ak74,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_am17,up_sect_thirdc_ak74,app_upgrade_bullet_speed:100:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_am17,up_sect_thirdd_ak74,st_prop_weight:0.25:kg|st_prop_recoil:13.42:pct
wpn_am17,up_sect_thirde_ak74,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:65:rpm
wpn_am17,up_sect_fourta_ak74,st_prop_weight:-0.84:kg
wpn_am17,up_sect_fourtc_ak74,ui_inv_handling:2.38:pct|st_prop_weight:-0.17:kg
wpn_am17,up_sect_fourte_ak74,ui_inv_handling:4.76:pct|st_prop_weight:-0.2:kg
wpn_am17,up_sect_fiftha_ak12,st_prop_reliability:1.2:pct|st_prop_weight:0.1:kg
wpn_am17,up_sect_fifthc_ak74,st_prop_reliability:-1:pct|st_prop_weight:0.15:kg
wpn_amb17,up_sect_firsta_vintorez,st_prop_reliability:1:pct|st_prop_weight:0.15:kg
wpn_amb17,up_sect_firstc_vintorez,st_prop_weight:0.05:kg|st_prop_recoil:16.36:pct
wpn_amb17,up_sect_firstd_vintorez,app_upgrade_bullet_speed:60:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_amb17,up_sect_firste_vintorez,ui_inv_handling:3.57:pct|st_prop_weight:0.05:kg
wpn_amb17,up_sect_firstf_vintorez,ui_inv_accuracy:2.67:pct|st_prop_weight:0.05:kg
wpn_amb17,up_sect_secona_vintorez,app_upgrade_bullet_speed:60:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_amb17,up_sect_seconc_vintorez,st_prop_reliability:2:pct|st_prop_weight:0.2:kg
wpn_amb17,up_sect_second_vintorez,ui_inv_accuracy:2.67:pct|st_prop_weight:0.05:kg
wpn_amb17,up_sect_secone_vintorez,app_upgrade_bullet_speed:60:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_amb17,up_sect_thirda_vintorez,st_prop_weight:0.05:kg|st_prop_recoil:16.36:pct
wpn_amb17,up_sect_thirdc_vintorez,ui_inv_handling:1.9:pct|st_prop_weight:0.05:kg
wpn_amb17,up_sect_thirde_vintorez,ui_inv_handling:3.57:pct|st_prop_weight:0.05:kg
wpn_amb17,up_sect_thirdf_vintorez,st_prop_weight:0.1:kg|st_prop_recoil:16.36:pct
wpn_amb17,up_sect_fourta_vintorez,st_prop_weight:0.05:kg|st_prop_recoil:14.66:pct
wpn_amb17,up_sect_fourtc_vintorez,ui_inv_handling:3.57:pct|st_prop_weight:0.03:kg
wpn_amb17,up_sect_fourtf_vintorez,st_prop_reliability:1:pct|st_prop_weight:0.1:kg
wpn_aps,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_aps,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_aps,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_aps,up_sect_seconc_aps,app_upgrade_bullet_speed:50:speed|ui_inv_accuracy:2.33:pct|st_prop_weight:0.1:kg
wpn_aps,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_aps,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_aps,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_aps,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_aps,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_aps,up_sect_fiftha_aps,st_prop_weight:0.04:kg
wpn_aps,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.42:pct
wpn_aps_bas,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps_bas,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_aps_bas,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_aps_bas,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps_bas,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_aps_bas,up_sect_seconc_aps,app_upgrade_bullet_speed:50:speed|ui_inv_accuracy:2.33:pct|st_prop_weight:0.1:kg
wpn_aps_bas,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_aps_bas,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_aps_bas,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_aps_bas,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_aps_bas,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_aps_bas_apsabigo,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps_bas_apsabigo,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_aps_bas_apsabigo,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_aps_bas_apsabigo,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_aps_bas_apsabigo,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_aps_bas_apsabigo,up_sect_seconc_aps,app_upgrade_bullet_speed:50:speed|ui_inv_accuracy:2.33:pct|st_prop_weight:0.1:kg
wpn_aps_bas_apsabigo,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_aps_bas_apsabigo,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_aps_bas_apsabigo,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_aps_bas_apsabigo,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_aps_bas_apsabigo,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_ar15_freedom,up_sect_firsta_g36,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_ar15_freedom,up_sect_firstc_g36,ui_inv_accuracy:1.33:pct|st_prop_weight:0.11:kg
wpn_ar15_freedom,up_sect_firste_g36,ui_inv_handling:3.57:pct|st_prop_weight:0.05:kg
wpn_ar15_freedom,up_sect_firstf_g36,ui_inv_accuracy:2.67:pct|st_prop_weight:0.18:kg
wpn_ar15_freedom,up_sect_secona_g36,st_prop_weight:0.15:kg|st_prop_recoil:22.82:pct
wpn_ar15_freedom,up_sect_seconc_g36,ui_inv_handling:2.38:pct|st_prop_weight:0.1:kg
wpn_ar15_freedom,up_sect_second_g36,st_prop_weight:0.15:kg|st_prop_recoil:22.82:pct
wpn_ar15_freedom,up_sect_secone_g36,app_upgrade_bullet_speed:85:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_ar15_freedom,up_sect_thirda_g36,ui_inv_accuracy:1.33:pct|st_prop_weight:0.05:kg
wpn_ar15_freedom,up_sect_thirdc_g36,st_prop_weight:0.2:kg|st_prop_recoil:22.82:pct
wpn_ar15_freedom,up_sect_thirde_g36,app_upgrade_bullet_speed:85:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_ar15_freedom,up_sect_thirdf_g36,ui_inv_accuracy:2:pct|st_prop_weight:0.15:kg
wpn_ar15_freedom,up_sect_fourta_g36,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ar15_freedom,up_sect_fourtc_g36,ui_inv_handling:1.19:pct|st_prop_weight:-0.4:kg
wpn_ar15_freedom,up_sect_fourte_g36,st_prop_reliability:1.5:pct|st_prop_weight:0.2:kg
wpn_ar15_freedom,up_sect_fourtf_g36,ui_inv_handling:1.67:pct|st_prop_weight:-0.06:kg
wpn_ash12,up_sect_firsta_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12,up_sect_firstc_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.22:pct
wpn_ash12,up_sect_firstd_groza,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_ash12,up_sect_firste_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12,up_sect_firstf_groza,ui_inv_accuracy:4.67:pct|st_prop_weight:0.22:kg
wpn_ash12,up_sect_secona_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.11:pct
wpn_ash12,up_sect_seconc_groza,app_upgrade_bullet_speed:30:speed|ui_inv_accuracy:0.33:pct|st_prop_weight:0.12:kg
wpn_ash12,up_sect_secone_groza,st_prop_weight:0.15:kg|st_prop_recoil:0.22:pct
wpn_ash12,up_sect_seconf_groza,ui_inv_accuracy:3.33:pct|st_prop_weight:0.1:kg
wpn_ash12,up_sect_thirda_groza,st_prop_weight:0.2:kg|st_prop_recoil:0.22:pct
wpn_ash12,up_sect_thirdc_groza,ui_inv_accuracy:1.67:pct|st_prop_weight:0.1:kg
wpn_ash12,up_sect_thirdd_groza,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_ash12,up_sect_thirde_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12,up_sect_thirdf_groza,app_upgrade_bullet_speed:60:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.15:kg
wpn_ash12,up_sect_fourta_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.29:pct
wpn_ash12,up_sect_fourtc_groza,ui_inv_handling:4.76:pct|st_prop_weight:0.05:kg
wpn_ash12,up_sect_fourte_groza,st_prop_reliability:2.5:pct|st_prop_weight:0.2:kg
wpn_ash12,up_sect_fourtf_groza,app_upgrade_bullet_speed:90:speed|ui_inv_accuracy:0.67:pct
wpn_ash12_sup,up_sect_firsta_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12_sup,up_sect_firstc_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.22:pct
wpn_ash12_sup,up_sect_firstd_groza,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_ash12_sup,up_sect_firste_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12_sup,up_sect_firstf_groza,ui_inv_accuracy:4.67:pct|st_prop_weight:0.22:kg
wpn_ash12_sup,up_sect_secona_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.11:pct
wpn_ash12_sup,up_sect_seconc_groza,app_upgrade_bullet_speed:30:speed|ui_inv_accuracy:0.33:pct|st_prop_weight:0.12:kg
wpn_ash12_sup,up_sect_secone_groza,st_prop_weight:0.15:kg|st_prop_recoil:0.22:pct
wpn_ash12_sup,up_sect_seconf_groza,ui_inv_accuracy:3.33:pct|st_prop_weight:0.1:kg
wpn_ash12_sup,up_sect_thirda_groza,st_prop_weight:0.2:kg|st_prop_recoil:0.22:pct
wpn_ash12_sup,up_sect_thirdc_groza,ui_inv_accuracy:1.67:pct|st_prop_weight:0.1:kg
wpn_ash12_sup,up_sect_thirdd_groza,st_prop_reliability:1.5:pct|st_prop_weight:0.15:kg
wpn_ash12_sup,up_sect_thirde_groza,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_ash12_sup,up_sect_thirdf_groza,app_upgrade_bullet_speed:60:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.15:kg
wpn_ash12_sup,up_sect_fourta_groza,st_prop_weight:0.1:kg|st_prop_recoil:0.29:pct
wpn_ash12_sup,up_sect_fourtc_groza,ui_inv_handling:4.76:pct|st_prop_weight:0.05:kg
wpn_ash12_sup,up_sect_fourte_groza,st_prop_reliability:2.5:pct|st_prop_weight:0.2:kg
wpn_ash12_sup,up_sect_fourtf_groza,app_upgrade_bullet_speed:90:speed|ui_inv_accuracy:0.67:pct
wpn_aug,up_sect_firsta_aug,st_prop_reliability:1:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_firstc_aug,ui_inv_handling:1.19:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_firste_aug,st_prop_reliability:2:pct|st_prop_weight:0.2:kg
wpn_aug,up_sect_firstf_aug,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:60:rpm
wpn_aug,up_sect_secona_aug,ui_inv_accuracy:1.33:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_seconc_aug,ui_inv_handling:1.19:pct|st_prop_weight:0.15:kg
wpn_aug,up_sect_second_aug,st_prop_reliability:1.2:pct|st_prop_weight:0.15:kg
wpn_aug,up_sect_thirda_aug,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:45:rpm
wpn_aug,up_sect_thirdc_aug,st_prop_weight:0.2:kg|st_prop_recoil:43.8:pct
wpn_aug,up_sect_thirde_aug,ui_inv_handling:2.38:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_thirdf_aug,ui_inv_accuracy:4:pct|st_prop_weight:0.05:kg
wpn_aug,up_sect_fourta_aug,ui_inv_handling:1.19:pct|st_prop_weight:-0.7:kg
wpn_aug,up_sect_fourtc_aug,st_prop_reliability:1.2:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_fourte_aug,ui_inv_handling:1.19:pct|st_prop_weight:0.1:kg
wpn_aug,up_sect_fiftha_aug,st_prop_weight:0.15:kg|st_prop_recoil:24.29:pct
wpn_aug,up_sect_fifthc_aug,ui_inv_handling:1.19:pct|st_prop_weight:0.1:kg
wpn_aug_a1_bas,up_sect_firsta_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a1_bas,up_sect_firstc_sig550,st_prop_weight:0.15:kg|st_prop_recoil:8.43:pct
wpn_aug_a1_bas,up_sect_firstd_sig550,st_prop_reliability:3:pct|st_prop_weight:0.16:kg
wpn_aug_a1_bas,up_sect_firste_sig550,st_prop_weight:0.18:kg|st_prop_recoil:8.43:pct
wpn_aug_a1_bas,up_sect_secona_sig550,st_prop_weight:0.1:kg|st_prop_recoil:8.43:pct
wpn_aug_a1_bas,up_sect_seconc_sig550,ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_aug_a1_bas,up_sect_secone_sig550,st_prop_weight:0.18:kg|st_prop_recoil:19.71:pct
wpn_aug_a1_bas,up_sect_seconf_sig550,ui_inv_accuracy:5:pct|st_prop_weight:0.2:kg
wpn_aug_a1_bas,up_sect_thirda_sig550,st_prop_reliability:1.5:pct|st_prop_weight:0.19:kg
wpn_aug_a1_bas,up_sect_thirdc_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a1_bas,up_sect_thirdd_sig550,app_upgrade_bullet_speed:98:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.2:kg
wpn_aug_a1_bas,up_sect_thirde_sig550,st_prop_weight:0.18:kg|ui_inv_rate_of_fire:70:rpm
wpn_aug_a1_bas,up_sect_fourta_sig550,ui_inv_handling:2.38:pct|st_prop_weight:-0.91:kg
wpn_aug_a1_bas,up_sect_fourtc_sig550,ui_inv_handling:1.67:pct|st_prop_weight:0.1:kg
wpn_aug_a1_bas,up_sect_fourte_sig550,ui_inv_handling:3.1:pct|st_prop_weight:-0.12:kg
wpn_aug_a1_bas,up_sect_fourtf_sig550,app_upgrade_bullet_speed:98:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_aug_a1_bas,up_sect_fiftha_sig550,ui_inv_handling:2.38:pct|st_prop_weight:0.1:kg
wpn_aug_a1_custom_bas,up_sect_firsta_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a1_custom_bas,up_sect_firstc_sig550,st_prop_weight:0.15:kg|st_prop_recoil:9.96:pct
wpn_aug_a1_custom_bas,up_sect_firstd_sig550,st_prop_reliability:3:pct|st_prop_weight:0.16:kg
wpn_aug_a1_custom_bas,up_sect_firste_sig550,st_prop_weight:0.18:kg|st_prop_recoil:9.96:pct
wpn_aug_a1_custom_bas,up_sect_secona_sig550,st_prop_weight:0.1:kg|st_prop_recoil:9.96:pct
wpn_aug_a1_custom_bas,up_sect_seconc_sig550,ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_aug_a1_custom_bas,up_sect_secone_sig550,st_prop_weight:0.18:kg|st_prop_recoil:23.64:pct
wpn_aug_a1_custom_bas,up_sect_seconf_sig550,ui_inv_accuracy:5:pct|st_prop_weight:0.2:kg
wpn_aug_a1_custom_bas,up_sect_thirda_sig550,st_prop_reliability:1.5:pct|st_prop_weight:0.19:kg
wpn_aug_a1_custom_bas,up_sect_thirdc_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a1_custom_bas,up_sect_thirdd_sig550,app_upgrade_bullet_speed:98:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.2:kg
wpn_aug_a1_custom_bas,up_sect_thirde_sig550,st_prop_weight:0.18:kg|ui_inv_rate_of_fire:70:rpm
wpn_aug_a1_custom_bas,up_sect_fourta_sig550,ui_inv_handling:2.38:pct|st_prop_weight:-0.91:kg
wpn_aug_a1_custom_bas,up_sect_fourtc_sig550,ui_inv_handling:1.67:pct|st_prop_weight:0.1:kg
wpn_aug_a1_custom_bas,up_sect_fourte_sig550,ui_inv_handling:3.1:pct|st_prop_weight:-0.12:kg
wpn_aug_a1_custom_bas,up_sect_fourtf_sig550,app_upgrade_bullet_speed:98:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.15:kg
wpn_aug_a1_custom_bas,up_sect_fiftha_sig550,ui_inv_handling:2.38:pct|st_prop_weight:0.1:kg
wpn_aug_a3,up_sect_firsta_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a3,up_sect_firstc_sig550,st_prop_weight:0.15:kg|st_prop_recoil:10.03:pct
wpn_aug_a3,up_sect_firstd_sig550,st_prop_reliability:3:pct|st_prop_weight:0.16:kg
wpn_aug_a3,up_sect_firste_sig550,st_prop_weight:0.18:kg|st_prop_recoil:10.03:pct
wpn_aug_a3,up_sect_secona_sig550,st_prop_weight:0.1:kg|st_prop_recoil:10.03:pct
wpn_aug_a3,up_sect_seconc_sig550,ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_aug_a3,up_sect_secone_sig550,st_prop_weight:0.18:kg|st_prop_recoil:23.45:pct
wpn_aug_a3,up_sect_seconf_sig550,ui_inv_accuracy:5:pct|st_prop_weight:0.2:kg
wpn_aug_a3,up_sect_thirda_sig550,st_prop_reliability:1.5:pct|st_prop_weight:0.19:kg
wpn_aug_a3,up_sect_thirdc_sig550,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:35:rpm
wpn_aug_a3,up_sect_thirdd_sig550,app_upgrade_bullet_speed:98:speed|ui_inv_accuracy:1:pct|st_prop_weight:0.2:kg
wpn_aug_a3,up_sect_thirde_sig550,st_prop_weight:0.18:kg|ui_inv_rate_of_fire:70:rpm
